iteration,model,algorithm,design_distribution,active_components,mean_reward_chf,std_reward_chf,mean_cost_chf,mean_pv_capacity_kwp,mean_battery_capacity_kwh,mode_pv_capacity_kwp,mode_battery_capacity_kwh,max_power_balance_error_kw,validation_mean_reward_chf,validation_mean_cost_chf,validation_max_power_balance_error_kw,design_loss,design_entropy,design_entropy_weight,policy_loss,value_loss,action_entropy
161,ppo_lognormal,ppo,lognormal,2,-98.02669588977736,7.856113864262708,98.02669588977736,8.288505554199219,4.815494537353516,4.277032852172852,1.7169599533081055,1.1102230246251565e-15,-103.69379649868571,103.69379649868571,8.881784197001252e-16,-0.6986188888549805,6.257172107696533,0.0,0.00017089321599563672,29.710179609911783,2.1528676797946296
162,ppo_lognormal,ppo,lognormal,2,-97.04252834161356,5.969919035837439,97.04252834161356,8.441393852233887,4.317824363708496,4.28105354309082,1.7165929079055786,1.3322676295501878e-15,-101.47764363066939,101.47764363066939,1.1102230246251565e-15,-1.0187855958938599,6.392550945281982,0.0,-0.0002757531640652035,29.012153157166072,2.1522366801897683
163,ppo_lognormal,ppo,lognormal,2,-100.77480892877084,7.594481597896817,100.77480892877084,9.141324996948242,4.801348686218262,4.285627365112305,1.7162542343139648,1.3322676295501878e-15,-100.1766337113263,100.1766337113263,1.1102230246251565e-15,-0.757897138595581,6.436007022857666,0.0,-9.628997317382268e-05,29.870203284990218,2.151229793826739
164,ppo_lognormal,ppo,lognormal,2,-98.3770742183494,7.380308797151789,98.3770742183494,7.330235481262207,3.5858874320983887,4.290600299835205,1.715925931930542,8.881784197001252e-16,-99.16356688817437,99.16356688817437,8.881784197001252e-16,-0.9031554460525513,6.02606201171875,0.0,-0.0011055950446808268,29.641848337082635,2.1497734494152523
165,ppo_lognormal,ppo,lognormal,2,-101.23195212462511,6.929628955362644,101.23195212462511,7.971851348876953,4.828800201416016,4.295507907867432,1.715653419494629,8.881784197001252e-16,-98.53838050035098,98.53838050035098,1.1102230246251565e-15,-0.48275622725486755,6.1785759925842285,0.0,-0.0021431157448595123,30.031888649577187,2.1433132695300237
166,ppo_lognormal,ppo,lognormal,2,-99.6616021031478,7.81646446453533,99.6616021031478,8.54146957397461,4.870874881744385,4.299875259399414,1.7155165672302246,1.7763568394002505e-15,-99.14035708810209,99.14035708810209,8.881784197001252e-16,-1.2335203886032104,6.775432109832764,0.0,-0.000958011617989368,29.759372841744195,2.1391624843790416
167,ppo_lognormal,ppo,lognormal,2,-97.50850223220027,5.700871332877671,97.50850223220027,7.515766143798828,3.6816329956054688,4.304531097412109,1.7152079343795776,1.3322676295501878e-15,-97.48224006490284,97.48224006490284,1.1102230246251565e-15,-0.3294063210487366,5.77527379989624,0.0,-0.000699780559876845,29.98502303588958,2.1394138172978447
168,ppo_lognormal,ppo,lognormal,2,-98.41727829090155,6.09202842579004,98.41727829090155,8.95044231414795,4.3909912109375,4.308659553527832,1.7148832082748413,1.1102230246251565e-15,-99.41246539065915,99.41246539065915,8.881784197001252e-16,-0.7727887630462646,6.2344136238098145,0.0,-0.0008264479055512874,29.62881419488362,2.13871707873685
169,ppo_lognormal,ppo,lognormal,2,-99.2098457463898,6.973360285811197,99.2098457463898,8.113139152526855,4.1540751457214355,4.311905860900879,1.7146215438842773,1.1102230246251565e-15,-100.10170314524561,100.10170314524561,1.1102230246251565e-15,-0.9702638387680054,6.112181663513184,0.0,-0.001197846975022306,30.096727206593467,2.141285559960774
170,ppo_lognormal,ppo,lognormal,2,-99.15202368905594,5.3513476399257485,99.15202368905594,8.02630615234375,3.924267530441284,4.315557956695557,1.7142187356948853,8.881784197001252e-16,-98.03054756198628,98.03054756198628,8.881784197001252e-16,-0.3996451497077942,6.018801689147949,0.0,-0.0004993683930175999,30.67652479807536,2.1403956157820567
171,ppo_lognormal,ppo,lognormal,2,-101.13624509445071,8.273308866259836,101.13624509445071,7.874417304992676,4.431576251983643,4.319144248962402,1.7137422561645508,1.3322676295501878e-15,-98.44062215298962,98.44062215298962,1.1102230246251565e-15,-0.7118582129478455,6.240588188171387,0.0,-0.0013783640765939794,31.14619173322405,2.1390136075871333
172,ppo_lognormal,ppo,lognormal,2,-97.90190931109355,6.930695335255471,97.90190931109355,8.123514175415039,4.6082611083984375,4.322470664978027,1.7131266593933105,8.881784197001252e-16,-101.03347635905976,101.03347635905976,8.881784197001252e-16,-1.0388832092285156,6.352689266204834,0.0,-0.0001965509589007568,30.404050582931156,2.1344140576464787
173,ppo_lognormal,ppo,lognormal,2,-98.38227500041187,5.892946996838081,98.38227500041187,8.807687759399414,4.159183979034424,4.325499057769775,1.712528944015503,1.1102230246251565e-15,-99.76236195949463,99.76236195949463,8.881784197001252e-16,-0.7072384357452393,6.235835552215576,0.0,0.0002697112144059723,30.364124620244617,2.1263596692255566
174,ppo_lognormal,ppo,lognormal,2,-99.54797077474016,5.855658867002552,99.54797077474016,8.790580749511719,4.294530868530273,4.327789783477783,1.7120838165283203,1.3322676295501878e-15,-102.29490374931535,102.29490374931535,8.881784197001252e-16,-0.7915450930595398,6.310089111328125,0.0,-0.0009865857483375641,30.53395840667543,2.124060103581065
175,ppo_lognormal,ppo,lognormal,2,-99.04481213132736,7.136526710906467,99.04481213132736,6.779515266418457,4.2688446044921875,4.330945014953613,1.711648941040039,1.1102230246251565e-15,-96.70407258679754,96.70407258679754,1.1102230246251565e-15,-0.32419371604919434,5.868841171264648,0.0,-0.0005492706522567286,30.181588817210425,2.122583596479325
176,ppo_lognormal,ppo,lognormal,2,-103.6705917926591,6.396737100544597,103.6705917926591,7.6217265129089355,5.194568634033203,4.334579944610596,1.7112410068511963,8.881784197001252e-16,-99.25886535868983,99.25886535868983,8.881784197001252e-16,-0.524064302444458,6.330325126647949,0.0,8.426681493542024e-06,31.968722797575452,2.1243856797615686
177,ppo_lognormal,ppo,lognormal,2,-100.83090486690438,7.49930058240757,100.83090486690438,8.806905746459961,5.275228023529053,4.338001728057861,1.710783839225769,1.1102230246251565e-15,-100.63644124244928,100.63644124244928,1.1102230246251565e-15,-1.1057565212249756,6.711696624755859,0.0,-0.0020643200980321992,30.79371094987506,2.123648024031094
178,ppo_lognormal,ppo,lognormal,2,-99.82827176047019,7.729713862532883,99.82827176047019,6.962349891662598,4.24356746673584,4.341714859008789,1.7103973627090454,1.3322676295501878e-15,-100.21607699983119,100.21607699983119,8.881784197001252e-16,-0.6635928153991699,5.722609519958496,0.0,-0.0004062929614779672,31.45146307491121,2.1203173150618873
179,ppo_lognormal,ppo,lognormal,2,-101.24800332568176,6.807814630047924,101.24800332568176,8.625316619873047,5.4588942527771,4.345477104187012,1.7099684476852417,1.3322676295501878e-15,-98.86941152098328,98.86941152098328,8.881784197001252e-16,-1.0103386640548706,6.491110801696777,0.0,-0.0012953328523075296,31.719651656491415,2.1181622502349673
180,ppo_lognormal,ppo,lognormal,2,-96.87831228611405,5.710017304871676,96.87831228611405,8.521238327026367,3.748967170715332,4.349166393280029,1.7092863321304321,1.3322676295501878e-15,-98.07938018293802,98.07938018293802,1.1102230246251565e-15,-0.5916579365730286,5.995304584503174,0.0,0.0004633700009435415,30.64415540297826,2.1182869906936372
181,ppo_lognormal,ppo,lognormal,2,-99.065791588173,7.751930685802173,99.065791588173,6.061112880706787,3.4356069564819336,4.353354454040527,1.7087678909301758,1.3322676295501878e-15,-101.41429740898397,101.41429740898397,8.881784197001252e-16,-0.3428688049316406,5.736335754394531,0.0,0.0001895485343300693,30.702761438630876,2.1189416575999487
182,ppo_lognormal,ppo,lognormal,2,-100.15836753678212,7.710324504253756,100.15836753678212,8.006204605102539,5.5057148933410645,4.3571014404296875,1.7083656787872314,1.3322676295501878e-15,-98.42277802432972,98.42277802432972,1.1102230246251565e-15,-1.2094169855117798,6.701677322387695,0.0,0.00013263077042730792,31.281670587403433,2.117591659228007
183,ppo_lognormal,ppo,lognormal,2,-97.76325094265883,5.462782091745421,97.76325094265883,8.464070320129395,4.249476909637451,4.3606719970703125,1.7077877521514893,1.1102230246251565e-15,-98.89533094758099,98.89533094758099,1.1102230246251565e-15,-0.5166508555412292,6.167756080627441,0.0,-9.373689924056332e-05,30.64951541877928,2.1162225008010864
184,ppo_lognormal,ppo,lognormal,2,-98.20075396318322,6.729536062762392,98.20075396318322,8.053911209106445,4.525077819824219,4.36415433883667,1.7074627876281738,1.1102230246251565e-15,-99.74047628336459,99.74047628336459,8.881784197001252e-16,-0.700059175491333,6.174829959869385,0.0,-0.0009409915475684795,30.443496993609838,2.1147798470088413
185,ppo_lognormal,ppo,lognormal,2,-99.32871994794992,7.346735148349334,99.32871994794992,8.256858825683594,4.672632217407227,4.367548942565918,1.707167387008667,1.3322676295501878e-15,-99.58289816687049,99.58289816687049,8.881784197001252e-16,-0.6661611795425415,6.240725994110107,0.0,-0.0005103853431397251,30.848832888262613,2.1113737246819904
186,ppo_lognormal,ppo,lognormal,2,-101.07365467483326,7.855581463117102,101.07365467483326,8.077832221984863,5.254383087158203,4.371272087097168,1.7069042921066284,8.881784197001252e-16,-99.14448832024189,99.14448832024189,1.1102230246251565e-15,-0.8771026134490967,6.262971878051758,0.0,3.3691952315469585e-05,31.272656210831233,2.110576935467266
187,ppo_lognormal,ppo,lognormal,2,-99.11863924709863,6.765726078208686,99.11863924709863,7.474140167236328,3.314152240753174,4.3751091957092285,1.7064263820648193,1.1102230246251565e-15,-98.92588854515739,98.92588854515739,1.1102230246251565e-15,-0.21244066953659058,5.878520965576172,0.0,0.0004226131187308402,31.231993238131206,2.110459788214593
188,ppo_lognormal,ppo,lognormal,2,-98.28387719062954,7.055794951554823,98.28387719062954,8.543130874633789,3.71828556060791,4.378811836242676,1.705972671508789,8.881784197001252e-16,-99.91770335745996,99.91770335745996,8.881784197001252e-16,-0.8787136077880859,5.876496315002441,0.0,8.522348556046684e-05,30.69915676542691,2.1063265076705386
189,ppo_lognormal,ppo,lognormal,2,-100.68562372095198,7.1936097080714765,100.68562372095198,8.369422912597656,4.330454349517822,4.382598400115967,1.7054916620254517,1.1102230246251565e-15,-99.0225332780409,99.0225332780409,1.1102230246251565e-15,-0.8186904788017273,6.330686092376709,0.0,6.90474518619123e-06,31.08280071190425,2.10204772296406
190,ppo_lognormal,ppo,lognormal,2,-98.12758655778867,7.621077729281561,98.12758655778867,8.316314697265625,3.8137145042419434,4.38640832901001,1.7050355672836304,1.1102230246251565e-15,-100.82149551781274,100.82149551781274,1.1102230246251565e-15,-0.7042490243911743,6.078194618225098,0.0,-0.0012378617455916746,30.650715407871065,2.0992360413074493
191,ppo_lognormal,ppo,lognormal,2,-96.48418376045313,6.365902803491963,96.48418376045313,7.14577579498291,3.9979124069213867,4.390444278717041,1.704537272453308,1.3322676295501878e-15,-98.83145838113688,98.83145838113688,8.881784197001252e-16,-0.7028005123138428,6.011524200439453,0.0,-0.0010587588933828687,30.564346134662628,2.093835201291811
192,ppo_lognormal,ppo,lognormal,2,-98.19280895621759,7.51444454406909,98.19280895621759,8.50207233428955,4.342238903045654,4.394257545471191,1.704091191291809,8.881784197001252e-16,-99.40421122639752,99.40421122639752,1.1102230246251565e-15,-0.84764164686203,6.132162570953369,0.0,-0.00047492075689314374,30.188446882225218,2.090783627260299
193,ppo_lognormal,ppo,lognormal,2,-99.13948104795618,6.211150388998232,99.13948104795618,8.71574592590332,3.5311522483825684,4.398402690887451,1.7036510705947876,1.5543122344752192e-15,-99.55367224077888,99.55367224077888,1.1102230246251565e-15,-0.5678010582923889,5.898696422576904,0.0,0.0002766346026744161,30.999810401882446,2.0889466532639096
194,ppo_lognormal,ppo,lognormal,2,-97.31844661730145,5.0839746189917285,97.31844661730145,8.641467094421387,3.710251808166504,4.402642250061035,1.703063726425171,1.3322676295501878e-15,-97.79686796662493,97.79686796662493,8.881784197001252e-16,-0.14584630727767944,6.067735195159912,0.0,-0.0011485583658906676,30.113881519862584,2.0873617004780542
195,ppo_lognormal,ppo,lognormal,2,-100.12004906314655,6.93696689157853,100.12004906314655,8.960139274597168,4.703639984130859,4.407258033752441,1.7025325298309326,1.5543122344752192e-15,-98.17725948633205,98.17725948633205,1.1102230246251565e-15,-0.6940948963165283,6.458282470703125,0.0,-0.000811503157906589,31.07607752936227,2.086308486404873
196,ppo_lognormal,ppo,lognormal,2,-98.37887868474462,6.558453302654504,98.37887868474462,8.976673126220703,4.540376663208008,4.411786079406738,1.7021207809448242,1.1102230246251565e-15,-98.22533384851273,98.22533384851273,1.1102230246251565e-15,-0.20065021514892578,6.720200061798096,0.0,-0.0010410227557821642,30.93454630318142,2.085024995463235
197,ppo_lognormal,ppo,lognormal,2,-98.61553412658978,7.158282663587664,98.61553412658978,8.102086067199707,4.28627872467041,4.416479587554932,1.7017529010772705,8.881784197001252e-16,-100.71346570451698,100.71346570451698,1.1102230246251565e-15,-1.0075640678405762,6.198662281036377,0.0,-0.0004357650565604369,31.084509679249354,2.0865915644736517
198,ppo_lognormal,ppo,lognormal,2,-99.83181321868173,6.382850979505725,99.83181321868173,7.532560348510742,4.571235656738281,4.421414375305176,1.7013664245605469,1.1102230246251565e-15,-99.89837275665073,99.89837275665073,1.1102230246251565e-15,-0.4176570475101471,6.193469524383545,0.0,-0.0004914278064721397,31.292913851283846,2.0862142784254893
199,ppo_lognormal,ppo,lognormal,2,-98.27738419813888,6.1192753179007076,98.27738419813888,8.003725051879883,4.3610124588012695,4.42602014541626,1.7009655237197876,1.3322676295501878e-15,-97.94760350374024,97.94760350374024,8.881784197001252e-16,-0.6770461797714233,6.188817501068115,0.0,-0.0027144462441182917,31.043370479629154,2.085456615402585
200,ppo_lognormal,ppo,lognormal,1,-99.50220765745286,7.727659244472683,99.50220765745286,9.174491882324219,3.9633779525756836,5.935436248779297,2.304338216781616,1.3322676295501878e-15,-102.34533933688081,102.34533933688081,1.1102230246251565e-15,-0.8619939088821411,6.249055862426758,0.0,-0.001180249197031593,30.658558768885477,2.082603786672865
201,ppo_lognormal,ppo,lognormal,1,-99.48675327902731,7.013742514571581,99.48675327902731,9.357686996459961,5.317512035369873,5.935524940490723,2.304323434829712,1.3322676295501878e-15,-99.18740879365863,99.18740879365863,1.1102230246251565e-15,-0.9200928211212158,5.915978908538818,0.0,-0.0012505518693831704,31.68232850233714,2.0786056837865283
202,ppo_lognormal,ppo,lognormal,1,-98.6502277139524,7.624937881867045,98.6502277139524,8.862432479858398,4.766101837158203,5.935413360595703,2.3034563064575195,1.1102230246251565e-15,-100.44072785397026,100.44072785397026,8.881784197001252e-16,-0.6610065698623657,5.710823059082031,0.0,-0.0009237259315947691,31.13004977646328,2.077503176672118
203,ppo_lognormal,ppo,lognormal,1,-97.51306869471162,6.483581515458724,97.51306869471162,8.74673080444336,4.767836570739746,5.935398101806641,2.302529811859131,1.1102230246251565e-15,-98.45244435494556,98.45244435494556,8.881784197001252e-16,-0.7573379278182983,5.8489274978637695,0.0,-0.00017912818362847681,31.18995733204342,2.0742140376851674
204,ppo_lognormal,ppo,lognormal,1,-100.17125921198854,6.764240036336315,100.17125921198854,9.018754005432129,5.1848273277282715,5.935227394104004,2.302029609680176,1.1102230246251565e-15,-98.60605574030598,98.60605574030598,8.881784197001252e-16,-0.8678673505783081,5.818464756011963,0.0,-0.00015683291712775826,31.047292178585415,2.070456401932807
205,ppo_lognormal,ppo,lognormal,1,-99.58482942423339,6.1170090030915425,99.58482942423339,9.242517471313477,4.513592720031738,5.935698509216309,2.301443338394165,1.1102230246251565e-15,-98.69652920632728,98.69652920632728,8.881784197001252e-16,-0.6332845687866211,5.810696601867676,0.0,-0.0011976663954555988,30.883119566099985,2.0683517981143225
206,ppo_lognormal,ppo,lognormal,1,-100.81988168036236,7.0223127802151994,100.81988168036236,9.619208335876465,5.470891952514648,5.937171459197998,2.301009178161621,1.3322676295501878e-15,-100.89470195580674,100.89470195580674,8.881784197001252e-16,-1.16133451461792,5.824807643890381,0.0,0.00047090672056323716,31.458669228213175,2.067187182960056
207,ppo_lognormal,ppo,lognormal,1,-99.09668965526315,7.086238731077299,99.09668965526315,8.494928359985352,4.891945838928223,5.937896251678467,2.3007073402404785,1.1102230246251565e-15,-98.63016106425758,98.63016106425758,1.1102230246251565e-15,-0.7672477960586548,5.547185897827148,0.0,-0.0007103649751072572,31.12872278122675,2.0676747120562053
208,ppo_lognormal,ppo,lognormal,1,-98.66821852040431,6.142045984116428,98.66821852040431,9.336405754089355,5.157299995422363,5.938724517822266,2.3005025386810303,1.1102230246251565e-15,-101.01140463069223,101.01140463069223,8.881784197001252e-16,-1.244253396987915,6.238978385925293,0.0,-0.0014414370775089733,31.089430879978906,2.064937424801645
209,ppo_lognormal,ppo,lognormal,1,-99.08439712142885,6.601190009274597,99.08439712142885,9.31701374053955,4.760587692260742,5.939330577850342,2.3003010749816895,1.5543122344752192e-15,-100.45739909203422,100.45739909203422,1.1102230246251565e-15,-0.9322543144226074,6.082895278930664,0.0,3.042594263596194e-05,31.105077329136076,2.0643364020756314
210,ppo_lognormal,ppo,lognormal,1,-99.0541015410989,6.232060546285295,99.0541015410989,9.141026496887207,4.355359077453613,5.940966606140137,2.3001458644866943,1.7763568394002505e-15,-98.67903949631848,98.67903949631848,8.881784197001252e-16,-0.5399869084358215,5.6038126945495605,0.0,-0.00010608694615906902,31.564583679040272,2.0625278743959607
211,ppo_lognormal,ppo,lognormal,1,-102.48163923772931,7.559320435184699,102.48163923772931,10.032628059387207,6.365994930267334,5.942230224609375,2.300060987472534,1.5543122344752192e-15,-99.77504440342267,99.77504440342267,8.881784197001252e-16,-1.3390066623687744,6.420454978942871,0.0,0.0006788883003450575,32.059607349690936,2.057754092273258
212,ppo_lognormal,ppo,lognormal,1,-99.60413511822844,7.220329837914254,99.60413511822844,8.260723114013672,4.78865909576416,5.9442033767700195,2.299933671951294,1.3322676295501878e-15,-100.42741114355721,100.42741114355721,8.881784197001252e-16,-0.5595540404319763,5.418726921081543,0.0,-0.0018801389849700389,31.68014056058157,2.05489787814163
213,ppo_lognormal,ppo,lognormal,1,-99.99945599677284,5.007916588786113,99.99945599677284,8.000158309936523,3.59719181060791,5.946907997131348,2.299605369567871,1.5543122344752192e-15,-98.03423460754065,98.03423460754065,1.1102230246251565e-15,-0.21601814031600952,5.368383407592773,0.0,0.00012515327571669505,31.469820465360367,2.0528212941828228
214,ppo_lognormal,ppo,lognormal,1,-99.65773918312331,5.868947441241889,99.65773918312331,9.209466934204102,4.568220615386963,5.949220657348633,2.2990167140960693,1.3322676295501878e-15,-99.78951819613368,99.78951819613368,8.881784197001252e-16,-0.21741053462028503,5.554207801818848,0.0,-0.0017124084711429618,31.571534423601058,2.050199329853058
215,ppo_lognormal,ppo,lognormal,1,-99.41100446425179,6.733761371483552,99.41100446425179,9.082025527954102,3.986407518386841,5.951201438903809,2.2983005046844482,1.1102230246251565e-15,-98.94039838045559,98.94039838045559,8.881784197001252e-16,-0.7686225175857544,5.735538959503174,0.0,3.5178501136778363e-05,31.664443816457474,2.0489731019451503
216,ppo_lognormal,ppo,lognormal,1,-100.74952543408997,5.920840801570849,100.74952543408997,9.748973846435547,4.885737419128418,5.952914237976074,2.29740047454834,1.5543122344752192e-15,-101.30488150964334,101.30488150964334,1.1102230246251565e-15,-0.4512960910797119,5.892634391784668,0.0,-0.0007539607772958421,31.69100260734558,2.048216843179294
217,ppo_lognormal,ppo,lognormal,1,-98.60091581654027,6.752549458948287,98.60091581654027,8.040014266967773,3.759054660797119,5.954128265380859,2.296452283859253,8.881784197001252e-16,-101.01417995073267,101.01417995073267,8.881784197001252e-16,-0.6649693846702576,5.314255714416504,0.0,-0.000484625792263874,31.25894720781417,2.047846617443221
218,ppo_lognormal,ppo,lognormal,1,-100.4409302482799,7.753332420962806,100.4409302482799,8.578803062438965,4.3884148597717285,5.955722808837891,2.2956252098083496,1.7763568394002505e-15,-99.60899700294357,99.60899700294357,8.881784197001252e-16,-0.7130899429321289,5.354735851287842,0.0,0.00010651666005807263,31.75953705254055,2.0453643798828125
219,ppo_lognormal,ppo,lognormal,1,-99.3345932598494,5.026133870021098,99.3345932598494,9.449180603027344,4.702363967895508,5.957090854644775,2.294769048690796,1.3322676295501878e-15,-100.2419646455626,100.2419646455626,1.1102230246251565e-15,-0.2943127155303955,5.616499900817871,0.0,-0.0005018230821449487,31.851992609955015,2.0422137408029464
220,ppo_lognormal,ppo,lognormal,1,-99.21301773926801,5.468121055354792,99.21301773926801,8.19243335723877,4.66369104385376,5.95873498916626,2.2939958572387695,1.1102230246251565e-15,-100.2419545910237,100.2419545910237,1.1102230246251565e-15,-0.6111428141593933,5.486719131469727,0.0,-0.0008965042597126393,31.469098948297045,2.041626055325781
221,ppo_lognormal,ppo,lognormal,1,-97.74219668346436,6.4037743062258645,97.74219668346436,8.520539283752441,4.138284683227539,5.960116863250732,2.2931745052337646,1.3322676295501878e-15,-100.28205239993535,100.28205239993535,1.1102230246251565e-15,-0.4978450834751129,5.4282331466674805,0.0,-0.0006288020688641284,30.969571090879896,2.0409156623340787
222,ppo_lognormal,ppo,lognormal,1,-99.10133990068068,6.21408068990665,99.10133990068068,9.59929084777832,5.471376895904541,5.961164951324463,2.2925262451171875,1.3322676295501878e-15,-97.39420013203514,97.39420013203514,8.881784197001252e-16,-1.0406712293624878,5.9849467277526855,0.0,-0.0018670885294254514,31.620277833370935,2.038545873193514
223,ppo_lognormal,ppo,lognormal,1,-98.99458379153646,5.868930594188348,98.99458379153646,8.462936401367188,4.5265350341796875,5.961809158325195,2.2918102741241455,8.881784197001252e-16,-100.28150314267396,100.28150314267396,8.881784197001252e-16,-0.553992509841919,5.489921569824219,0.0,-0.0004768111393786967,31.130041684423173,2.034840016847565
224,ppo_lognormal,ppo,lognormal,1,-100.2191879746087,7.4663108088019,100.2191879746087,9.695295333862305,5.862000465393066,5.962248802185059,2.291236162185669,1.3322676295501878e-15,-101.06929464678387,101.06929464678387,8.881784197001252e-16,-1.1643122434616089,5.866086006164551,0.0,-0.0015667957625174452,32.40858614728565,2.0356984181063518
225,ppo_lognormal,ppo,lognormal,1,-98.38032447317319,3.933702671394049,98.38032447317319,8.98133659362793,4.59880256652832,5.962745666503906,2.290703773498535,1.3322676295501878e-15,-99.82174735294856,99.82174735294856,1.1102230246251565e-15,-0.3170520067214966,5.564281463623047,0.0,-0.0005551689620395857,31.221908506892976,2.03593087267308
226,ppo_lognormal,ppo,lognormal,1,-99.79797386115727,6.701910016190044,99.79797386115727,9.486859321594238,5.344087600708008,5.963067531585693,2.2903029918670654,1.1102230246251565e-15,-97.23671884104868,97.23671884104868,8.881784197001252e-16,-0.8710200190544128,5.833227157592773,0.0,-0.0003267941868952697,31.651925691536494,2.034119438557398
227,ppo_lognormal,ppo,lognormal,1,-100.27376250253602,5.987591737775712,100.27376250253602,8.4409818649292,5.078340530395508,5.964218616485596,2.289858818054199,1.1102230246251565e-15,-100.7852609906329,100.7852609906329,1.1102230246251565e-15,-0.3503277599811554,5.7516632080078125,0.0,-0.0005109620133658783,31.690032862481615,2.0335163672765098
228,ppo_lognormal,ppo,lognormal,1,-98.79781415558946,6.7434407762358,98.79781415558946,7.850375175476074,4.160313606262207,5.965343475341797,2.289417028427124,1.1102230246251565e-15,-98.0314410507058,98.0314410507058,8.881784197001252e-16,-0.48044759035110474,5.301084041595459,0.0,0.00022883051895492134,31.4051118294398,2.0316062441893985
229,ppo_lognormal,ppo,lognormal,1,-97.75479490846783,6.431783938423187,97.75479490846783,8.830098152160645,4.26756477355957,5.966169834136963,2.2889885902404785,1.1102230246251565e-15,-100.1465738661629,100.1465738661629,1.1102230246251565e-15,-0.7315554022789001,5.651409149169922,0.0,-0.0008896018303598144,30.894340217113495,2.0271641732681367
230,ppo_lognormal,ppo,lognormal,1,-101.18368960526354,8.382551608238751,101.18368960526354,8.499046325683594,5.160743236541748,5.967548370361328,2.2885427474975586,1.1102230246251565e-15,-100.27561943930817,100.27561943930817,1.1102230246251565e-15,-0.5311694145202637,5.9998674392700195,0.0,-0.0005199112236455438,32.208072463671364,2.0243862193255198
231,ppo_lognormal,ppo,lognormal,1,-100.6497245951717,7.217988278797322,100.6497245951717,8.320676803588867,5.004364967346191,5.968967437744141,2.288224697113037,1.3322676295501878e-15,-99.42008509637758,99.42008509637758,8.881784197001252e-16,-0.7930569648742676,5.7631330490112305,0.0,-0.000270651618761587,31.57050260191872,2.0224573725745794
232,ppo_lognormal,ppo,lognormal,1,-98.2893589039227,5.969466046180919,98.2893589039227,7.849757194519043,4.467267990112305,5.970767974853516,2.287919044494629,1.3322676295501878e-15,-100.94534948314836,100.94534948314836,1.1102230246251565e-15,-0.47815167903900146,5.5059428215026855,0.0,-0.0006696159959704216,31.456683471089317,2.019128579468954
233,ppo_lognormal,ppo,lognormal,1,-98.90627358882972,6.529159999737281,98.90627358882972,8.141010284423828,5.931869029998779,5.972177028656006,2.287705421447754,8.881784197001252e-16,-98.44445777711849,98.44445777711849,1.1102230246251565e-15,-1.1447579860687256,5.882477760314941,0.0,-0.000756933112695281,31.98259447585969,2.013762343497503
234,ppo_lognormal,ppo,lognormal,1,-99.3383628360072,6.739783877003428,99.3383628360072,9.59323501586914,5.820394515991211,5.973343372344971,2.2874910831451416,1.3322676295501878e-15,-99.15858783079318,99.15858783079318,1.1102230246251565e-15,-1.160841703414917,6.120482444763184,0.0,0.0006644964589559961,31.539742012818653,2.0075332884277617
235,ppo_lognormal,ppo,lognormal,1,-99.18824364502964,5.9244530313658945,99.18824364502964,9.948221206665039,4.998912811279297,5.974335670471191,2.2872917652130127,1.3322676295501878e-15,-99.61379841196282,99.61379841196282,1.1102230246251565e-15,-0.4644082486629486,5.897984504699707,0.0,-0.0002335337838823242,31.834749908674333,2.0021191331602277
236,ppo_lognormal,ppo,lognormal,1,-97.12580969047576,6.730236550680626,97.12580969047576,8.701263427734375,4.891837120056152,5.975307464599609,2.2870595455169678,1.3322676295501878e-15,-101.83759747004277,101.83759747004277,1.1102230246251565e-15,-0.7226641178131104,5.47142219543457,0.0,-0.0007158479365032344,31.45476852144514,1.9999599903821945
237,ppo_lognormal,ppo,lognormal,1,-99.4891558969712,5.609470212661335,99.4891558969712,8.592639923095703,5.142942428588867,5.975830078125,2.286928415298462,1.1102230246251565e-15,-99.73535761673122,99.73535761673122,8.881784197001252e-16,-1.4640852212905884,5.971169471740723,0.0,-0.0012538593617223558,30.926460413705733,1.9993420080060051
238,ppo_lognormal,ppo,lognormal,1,-99.45138723477177,5.559284005877826,99.45138723477177,8.556562423706055,5.454270362854004,5.976571083068848,2.2868032455444336,1.1102230246251565e-15,-99.15918133952151,99.15918133952151,1.1102230246251565e-15,-0.6986329555511475,5.76059627532959,0.0,-0.0010449243543137396,31.945816728330794,1.9983615605604081
239,ppo_lognormal,ppo,lognormal,1,-100.11517763084302,7.529164194094906,100.11517763084302,8.778100967407227,4.32997989654541,5.977356433868408,2.286740303039551,1.3322676295501878e-15,-100.60787339156542,100.60787339156542,1.1102230246251565e-15,-0.6988906264305115,5.707101345062256,0.0,0.00016198975832334587,31.368225222542172,1.9978323841378802
240,ppo_lognormal,ppo,lognormal,1,-99.72974918945451,5.768580546226674,99.72974918945451,9.044137001037598,4.159053325653076,5.978737831115723,2.28662109375,1.5543122344752192e-15,-100.77170827119141,100.77170827119141,8.881784197001252e-16,-0.08232814073562622,5.367732048034668,0.0,-0.0009024521956841151,31.766599166960944,1.9963160004644167
241,ppo_lognormal,ppo,lognormal,1,-100.19259127219394,7.8251414106449895,100.19259127219394,9.493003845214844,4.546574592590332,5.980175971984863,2.286539316177368,1.1102230246251565e-15,-100.67522937410139,100.67522937410139,8.881784197001252e-16,-0.8337823152542114,5.623635768890381,0.0,-0.0007159870971615115,31.412731594982603,1.9940044518027986
