iteration,model,algorithm,design_distribution,active_components,mean_reward_chf,std_reward_chf,mean_cost_chf,mean_pv_capacity_kwp,mean_battery_capacity_kwh,mode_pv_capacity_kwp,mode_battery_capacity_kwh,max_power_balance_error_kw,validation_mean_reward_chf,validation_mean_cost_chf,validation_max_power_balance_error_kw,design_loss,design_entropy,design_entropy_weight,policy_loss,value_loss,action_entropy
166,ppo_gmm,ppo,gaussian,2,-99.37519391162328,8.226490139353135,99.37519391162328,8.704341888427734,5.013047695159912,6.921854019165039,2.9828836917877197,8.881784197001252e-16,-98.95289959028081,98.95289959028081,8.881784197001252e-16,-0.6802448034286499,6.837477684020996,0.0,-0.0005720032606318238,29.55745797214054,2.1441959894838787
167,ppo_gmm,ppo,gaussian,2,-96.06486872570773,6.191077664542182,96.06486872570773,7.846600532531738,3.5886898040771484,6.922421455383301,2.9822983741760254,1.3322676295501878e-15,-96.7540489298737,96.7540489298737,1.1102230246251565e-15,-0.04596513509750366,6.188605308532715,0.0,9.96354113643368e-05,29.418182597273873,2.1439978189411617
168,ppo_gmm,ppo,gaussian,2,-98.50062707556987,6.557121931209965,98.50062707556987,9.039518356323242,4.565181255340576,6.922908782958984,2.9817216396331787,1.1102230246251565e-15,-99.27495496063821,99.27495496063821,8.881784197001252e-16,-0.22387224435806274,6.248276233673096,0.0,-0.0007063529975268812,29.42065111228398,2.1436643501122794
169,ppo_gmm,ppo,gaussian,2,-98.49350805804079,7.6464925526003125,98.49350805804079,8.299072265625,3.5754711627960205,6.923335075378418,2.9811599254608154,1.1102230246251565e-15,-99.92594788431678,99.92594788431678,1.1102230246251565e-15,-0.22041165828704834,6.540203094482422,0.0,-0.0006671577159847532,29.829927898588636,2.146658393598738
170,ppo_gmm,ppo,gaussian,2,-97.99418882323315,6.016844356969573,97.99418882323315,7.8841376304626465,3.9152674674987793,6.923747539520264,2.9805543422698975,1.1102230246251565e-15,-97.74011788622428,97.74011788622428,8.881784197001252e-16,-0.09655386209487915,6.493965148925781,0.0,-0.0005589818770420693,30.044295393285296,2.1459238827228546
171,ppo_gmm,ppo,gaussian,2,-100.89359858438472,9.502829067503178,100.89359858438472,7.937817096710205,4.291104316711426,6.924184322357178,2.979926109313965,1.1102230246251565e-15,-97.91829683352842,97.91829683352842,1.1102230246251565e-15,-0.06073945760726929,6.657265663146973,0.0,-0.0015678676815393071,30.59174947795414,2.144487371047338
172,ppo_gmm,ppo,gaussian,2,-97.69763851648193,7.989788820770734,97.69763851648193,8.055991172790527,4.519068717956543,6.9246039390563965,2.979297637939453,8.881784197001252e-16,-101.38834051854727,101.38834051854727,8.881784197001252e-16,-0.29171139001846313,6.6164937019348145,0.0,-6.976347261418898e-05,30.077665564559755,2.1390518361613866
173,ppo_gmm,ppo,gaussian,2,-97.69592365775812,6.779714687872071,97.69592365775812,8.821028709411621,4.034555435180664,6.924997329711914,2.9786765575408936,1.3322676295501878e-15,-99.5238760667759,99.5238760667759,8.881784197001252e-16,-0.110602468252182,6.381802558898926,0.0,0.0002763985733812054,30.04456671788579,2.130889295822098
174,ppo_gmm,ppo,gaussian,2,-99.2810038921717,5.64058539956046,99.2810038921717,8.720817565917969,4.222667694091797,6.925288677215576,2.978060245513916,1.1102230246251565e-15,-102.71980517437987,102.71980517437987,8.881784197001252e-16,-0.20629024505615234,6.386102676391602,0.0,-0.0005821646329769422,30.159081708817254,2.128447922922316
175,ppo_gmm,ppo,gaussian,2,-98.38333239632921,8.404452715400124,98.38333239632921,6.713017463684082,4.450307846069336,6.925695896148682,2.977443218231201,8.881784197001252e-16,-95.9145863490017,95.9145863490017,1.1102230246251565e-15,-0.33450207114219666,6.437556266784668,0.0,-0.001186197296538878,29.839750973951247,2.127269982582047
176,ppo_gmm,ppo,gaussian,2,-103.8193906598568,7.554019244566098,103.8193906598568,7.827026844024658,5.621738910675049,6.926172256469727,2.9768402576446533,8.881784197001252e-16,-99.08460120814486,99.08460120814486,8.881784197001252e-16,-0.4051704406738281,6.466856479644775,0.0,0.00026573952553527694,31.872413348583947,2.1291174491246543
177,ppo_gmm,ppo,gaussian,2,-100.56433166663143,8.961362920356168,100.56433166663143,9.029358863830566,5.689998626708984,6.926601886749268,2.9762561321258545,1.7763568394002505e-15,-101.00617769568953,101.00617769568953,1.1102230246251565e-15,-0.4300689101219177,6.623581409454346,0.0,-0.0013563221436925232,30.60139685017722,2.129437110253743
178,ppo_gmm,ppo,gaussian,2,-99.88651450259232,8.578385375034461,99.88651450259232,7.082137584686279,4.237026214599609,6.927083492279053,2.9756839275360107,8.881784197001252e-16,-100.21858749776976,100.21858749776976,1.1102230246251565e-15,-0.4970906376838684,6.224365234375,0.0,-3.92412517352828e-05,31.04399260736647,2.127138850234804
179,ppo_gmm,ppo,gaussian,2,-100.28757935320655,7.041534090301288,100.28757935320655,8.339223861694336,5.827324867248535,6.927547454833984,2.9751195907592773,8.881784197001252e-16,-98.70282897385854,98.70282897385854,8.881784197001252e-16,-0.46335339546203613,6.477484703063965,0.0,-0.0013841751414085074,31.321382113865443,2.125243311127027
180,ppo_gmm,ppo,gaussian,2,-96.16084457855388,5.837755834314049,96.16084457855388,8.41836166381836,3.8807268142700195,6.927984714508057,2.9745383262634277,8.881784197001252e-16,-97.69652381260002,97.69652381260002,8.881784197001252e-16,0.015025436878204346,6.299778938293457,0.0,0.00041112089474197653,30.213400199299766,2.125318545670736
181,ppo_gmm,ppo,gaussian,2,-98.0501823258537,8.046868666188214,98.0501823258537,6.301809310913086,3.5827994346618652,6.9284491539001465,2.9740095138549805,8.881784197001252e-16,-100.90720834719635,100.90720834719635,1.1102230246251565e-15,-0.3911028206348419,6.568371772766113,0.0,-1.7114252495091586e-05,30.435413982186997,2.1255720208088555
182,ppo_gmm,ppo,gaussian,2,-98.9610512388914,8.96300688360079,98.9610512388914,8.080901145935059,5.86102294921875,6.928832530975342,2.973454713821411,1.1102230246251565e-15,-97.86478984303076,97.86478984303076,1.1102230246251565e-15,-0.4568323493003845,6.697510242462158,0.0,0.00019274114276326837,31.052919410523913,2.1245766402710053
183,ppo_gmm,ppo,gaussian,2,-97.7407228473278,6.889797619434343,97.7407228473278,8.622411727905273,4.669379234313965,6.929189682006836,2.972886562347412,1.1102230246251565e-15,-98.39621939644506,98.39621939644506,1.1102230246251565e-15,0.01259864866733551,6.235596179962158,0.0,-5.514871251458923e-05,30.156019514515286,2.122862372369993
184,ppo_gmm,ppo,gaussian,2,-97.62161207867437,7.222045727313875,97.62161207867437,8.017322540283203,4.506101131439209,6.929556846618652,2.972332715988159,1.1102230246251565e-15,-99.01344102340062,99.01344102340062,8.881784197001252e-16,-0.23180192708969116,6.5011372566223145,0.0,-0.0008621475038429102,30.120368057773227,2.120689093357041
185,ppo_gmm,ppo,gaussian,2,-98.84547441379104,7.535962287966789,98.84547441379104,8.380165100097656,4.836105823516846,6.92995023727417,2.9718172550201416,1.1102230246251565e-15,-99.17068609502618,99.17068609502618,8.881784197001252e-16,-0.3794823884963989,6.405603885650635,0.0,-0.0008493387722410262,30.562084294500806,2.1171455468450273
186,ppo_gmm,ppo,gaussian,2,-101.27982042113752,9.941452230309825,101.27982042113752,8.049436569213867,5.728142738342285,6.9303717613220215,2.9712889194488525,1.7763568394002505e-15,-99.32110012058538,99.32110012058538,1.1102230246251565e-15,-0.5410191416740417,6.332641124725342,0.0,0.0002881174385991125,31.26805184284846,2.1157569743338085
187,ppo_gmm,ppo,gaussian,2,-99.54105794628444,7.201850267797231,99.54105794628444,7.3148417472839355,3.552227020263672,6.930815696716309,2.970799207687378,8.881784197001252e-16,-98.67285257062771,98.67285257062771,8.881784197001252e-16,-0.17432630062103271,6.502991199493408,0.0,0.0002713330225863804,30.994316858904703,2.115471371582576
188,ppo_gmm,ppo,gaussian,2,-97.73391348385944,8.439462949640788,97.73391348385944,8.182876586914062,3.7013139724731445,6.931246757507324,2.9702672958374023,8.881784197001252e-16,-98.99872167898926,98.99872167898926,8.881784197001252e-16,-0.4234972298145294,6.2591633796691895,0.0,0.00015070989251225476,30.224503467480343,2.112044244295075
189,ppo_gmm,ppo,gaussian,2,-101.01503013726591,8.482506629105188,101.01503013726591,8.277862548828125,4.606785297393799,6.931689262390137,2.9696967601776123,8.881784197001252e-16,-98.38830323232693,98.38830323232693,8.881784197001252e-16,-0.3784317970275879,6.629003524780273,0.0,0.00033637973856890486,31.06622413510368,2.10820400927748
190,ppo_gmm,ppo,gaussian,2,-97.77166433495834,8.004249881057017,97.77166433495834,8.213343620300293,3.7566792964935303,6.932174205780029,2.9690780639648438,8.881784197001252e-16,-100.71077919826794,100.71077919826794,1.1102230246251565e-15,-0.26561227440834045,6.37253475189209,0.0,-0.001144645901929055,30.118490630672092,2.1055910189946494
191,ppo_gmm,ppo,gaussian,2,-95.89045951150538,7.33055204936743,95.89045951150538,7.581158638000488,3.8222901821136475,6.932682514190674,2.968474864959717,1.1102230246251565e-15,-98.5081008123598,98.5081008123598,1.1102230246251565e-15,-0.35294538736343384,6.513558387756348,0.0,-0.0003458712626958177,30.265289011455717,2.1004043022791543
192,ppo_gmm,ppo,gaussian,2,-96.86113468362576,7.85507938034723,96.86113468362576,8.417043685913086,4.374187469482422,6.933114051818848,2.9678657054901123,1.7763568394002505e-15,-98.9229352070873,98.9229352070873,1.1102230246251565e-15,-0.4547908902168274,6.381609916687012,0.0,-0.0005111709996570079,29.839739035992395,2.0979023838327047
193,ppo_gmm,ppo,gaussian,2,-98.73950816951698,7.552093711382275,98.73950816951698,8.395105361938477,3.771563768386841,6.9335856437683105,2.967236042022705,8.881784197001252e-16,-99.5120306531173,99.5120306531173,8.881784197001252e-16,-0.3464827537536621,6.240773677825928,0.0,0.0005871903433996652,30.93850009498142,2.096721731481098
194,ppo_gmm,ppo,gaussian,2,-96.82844801225792,6.789314168169838,96.82844801225792,8.597467422485352,3.8767523765563965,6.934065818786621,2.966620922088623,1.5543122344752192e-15,-97.63835266111539,97.63835266111539,8.881784197001252e-16,0.027923136949539185,6.329302787780762,0.0,-0.0008471004326739127,29.878718674182892,2.095289933539572
195,ppo_gmm,ppo,gaussian,2,-100.12003083630843,8.01512982648169,100.12003083630843,8.905340194702148,5.07100772857666,6.934556007385254,2.966041088104248,1.1102230246251565e-15,-98.06845828700132,98.06845828700132,8.881784197001252e-16,-0.6465514898300171,6.430085182189941,0.0,-0.0008527618843973393,31.007064759731293,2.094255813530513
196,ppo_gmm,ppo,gaussian,2,-98.00221453002996,6.859891149693875,98.00221453002996,9.015373229980469,5.179939270019531,6.934999942779541,2.965467691421509,8.881784197001252e-16,-97.6533475649087,97.6533475649087,1.1102230246251565e-15,-0.04462844133377075,6.543606758117676,0.0,-0.0010056986939162016,30.57573812206586,2.093130953255154
197,ppo_gmm,ppo,gaussian,2,-97.28743153152774,9.019660499355428,97.28743153152774,8.177677154541016,4.191738128662109,6.93546199798584,2.964912176132202,1.1102230246251565e-15,-99.95202392571193,99.95202392571193,1.1102230246251565e-15,-0.6963497400283813,6.489335060119629,0.0,-0.0006105383148505574,30.552635451157887,2.0946385725623085
198,ppo_gmm,ppo,gaussian,2,-99.62557439980347,7.90257822333717,99.62557439980347,7.782610893249512,4.724121570587158,6.935965061187744,2.964360475540161,1.1102230246251565e-15,-100.62914177417375,100.62914177417375,1.1102230246251565e-15,-0.32218480110168457,6.491809368133545,0.0,-0.0004215707331674085,31.248266441481455,2.094926811399914
199,ppo_gmm,ppo,gaussian,2,-97.80869404277047,6.875526852636637,97.80869404277047,8.117681503295898,4.49026346206665,6.936450004577637,2.9638168811798096,1.3322676295501878e-15,-97.28425417326909,97.28425417326909,1.1102230246251565e-15,-0.42278242111206055,6.498929023742676,0.0,-0.0026138013151163855,30.53867292971838,2.0934787137167796
200,ppo_gmm,ppo,gaussian,1,-99.36439770550903,8.50929821002803,99.36439770550903,9.014362335205078,4.084266662597656,6.936940670013428,2.9632887840270996,1.1102230246251565e-15,-101.10647492578964,101.10647492578964,1.1102230246251565e-15,-0.25131064653396606,6.361703395843506,0.0,-0.0011232004755930532,30.274786600044795,2.0903784795885993
201,ppo_gmm,ppo,gaussian,1,-97.64491055796796,7.561118484775874,97.64491055796796,7.469018459320068,4.664427280426025,6.937540531158447,2.962688684463501,1.3322676295501878e-15,-98.80490242364547,98.80490242364547,8.881784197001252e-16,-0.29244154691696167,5.613821983337402,0.0,-0.0009167548934263843,31.234172494638536,2.0870095711378824
202,ppo_gmm,ppo,gaussian,1,-97.0561416540153,9.146033470673927,97.0561416540153,6.876975059509277,4.068354606628418,6.938022613525391,2.9620912075042725,1.1102230246251565e-15,-98.37756420044335,98.37756420044335,1.1102230246251565e-15,-0.16908833384513855,5.685216903686523,0.0,-0.0017908236089472969,30.617850016979943,2.086787835473106
203,ppo_gmm,ppo,gaussian,1,-96.0022238254995,7.65731095589575,96.0022238254995,6.91744327545166,4.137773036956787,6.937985420227051,2.9615085124969482,1.3322676295501878e-15,-96.22517772574214,96.22517772574214,1.1102230246251565e-15,-0.2702672779560089,5.721039772033691,0.0,-0.00012181271588252414,30.744776731445675,2.0843660228309178
204,ppo_gmm,ppo,gaussian,1,-98.54116492870179,6.922608049336945,98.54116492870179,6.965630531311035,4.457980155944824,6.937740325927734,2.9609365463256836,1.1102230246251565e-15,-97.05365847082336,97.05365847082336,8.881784197001252e-16,-0.28669559955596924,5.6671319007873535,0.0,0.00012306297486204478,30.53180453890846,2.0807354074148905
205,ppo_gmm,ppo,gaussian,1,-98.05546605769679,6.201026386133816,98.05546605769679,7.140119552612305,3.8418760299682617,6.937790393829346,2.960425615310669,1.3322676295501878e-15,-97.02267222508259,97.02267222508259,1.1102230246251565e-15,-0.6019493341445923,5.692121982574463,0.0,-0.001071893014124639,30.604506214459736,2.078367903828621
206,ppo_gmm,ppo,gaussian,1,-97.80604765984465,8.570713219077172,97.80604765984465,7.082192420959473,4.609852313995361,6.938002586364746,2.95994234085083,1.1102230246251565e-15,-99.74753858950938,99.74753858950938,8.881784197001252e-16,-0.9397100806236267,5.583683013916016,0.0,0.00033238905736999145,30.90516033626738,2.0778942782254446
207,ppo_gmm,ppo,gaussian,1,-97.7320905371511,7.612057991679806,97.7320905371511,6.453794479370117,4.072214126586914,6.938180923461914,2.959442138671875,8.881784197001252e-16,-97.06113705435442,97.06113705435442,1.1102230246251565e-15,-0.3168163299560547,5.5926713943481445,0.0,-0.0008115971244738571,30.525691954862502,2.0789491683244705
208,ppo_gmm,ppo,gaussian,1,-97.01035605349742,6.473884536811595,97.01035605349742,7.726405143737793,4.354321479797363,6.938393592834473,2.958944797515869,1.1102230246251565e-15,-99.27217577607084,99.27217577607084,8.881784197001252e-16,-0.7620717287063599,5.898967742919922,0.0,-0.0016517877063181783,30.286944903078535,2.0765633242470876
209,ppo_gmm,ppo,gaussian,1,-97.64999421781809,8.268616165355322,97.64999421781809,7.4353437423706055,4.168750762939453,6.9386701583862305,2.9584505558013916,1.1102230246251565e-15,-98.35460289790947,98.35460289790947,1.1102230246251565e-15,-0.5092248916625977,5.895928382873535,0.0,-6.229433347471058e-05,30.616423084622337,2.0764135264215016
210,ppo_gmm,ppo,gaussian,1,-96.83161445215654,8.38044608248675,96.83161445215654,6.902434825897217,3.5861847400665283,6.93903923034668,2.957970380783081,1.1102230246251565e-15,-97.59418712863783,97.59418712863783,1.1102230246251565e-15,-0.5520009398460388,5.636811256408691,0.0,-0.00016602419782429934,30.593597552606038,2.075815322143691
211,ppo_gmm,ppo,gaussian,1,-100.28943133435025,8.066648571411864,100.28943133435025,8.03671646118164,5.884753227233887,6.939296722412109,2.9574873447418213,1.1102230246251565e-15,-98.24919503698797,98.24919503698797,8.881784197001252e-16,-0.6654617190361023,5.774892807006836,0.0,0.0007370608953005146,31.324469969386147,2.0708935388496945
212,ppo_gmm,ppo,gaussian,1,-97.81011904866367,9.20941884592328,97.81011904866367,5.980871200561523,3.989957809448242,6.939624786376953,2.9570364952087402,8.881784197001252e-16,-99.15168642659648,99.15168642659648,1.1102230246251565e-15,-0.5336741805076599,5.558063983917236,0.0,-0.001793595876300796,30.927981569653465,2.0683487405379615
213,ppo_gmm,ppo,gaussian,1,-99.34257172746592,6.727293326717913,99.34257172746592,5.91516637802124,2.6280016899108887,6.940016746520996,2.9566116333007812,1.1102230246251565e-15,-96.81687105645304,96.81687105645304,1.1102230246251565e-15,-0.4640001952648163,5.767119407653809,0.0,0.0003054460920836954,30.29681045384634,2.0672481265806018
214,ppo_gmm,ppo,gaussian,1,-97.45945851267882,4.290646637255613,97.45945851267882,6.897812843322754,3.6016933917999268,6.9404191970825195,2.956171751022339,1.3322676295501878e-15,-98.82699684109846,98.82699684109846,8.881784197001252e-16,0.06626355648040771,5.5590057373046875,0.0,-0.0018542635093797884,30.175560488587333,2.0648293686764583
215,ppo_gmm,ppo,gaussian,1,-98.16420124339159,7.937463696669703,98.16420124339159,7.10767936706543,2.9897549152374268,6.940809726715088,2.9557182788848877,1.1102230246251565e-15,-98.23224956578576,98.23224956578576,8.881784197001252e-16,-0.3636441230773926,5.721434593200684,0.0,6.593037618412858e-05,30.568066631044662,2.0636029804036733
216,ppo_gmm,ppo,gaussian,1,-98.4457777291458,7.736801233779496,98.4457777291458,7.541536331176758,4.205193996429443,6.941220760345459,2.9552366733551025,1.1102230246251565e-15,-99.69014572729245,99.69014572729245,1.1102230246251565e-15,-0.09623987972736359,5.622931480407715,0.0,-0.0003647122509954941,30.440272952829087,2.063234059583573
217,ppo_gmm,ppo,gaussian,1,-98.23183595313483,7.013364688262099,98.23183595313483,6.204184055328369,2.413543462753296,6.94162130355835,2.9547648429870605,1.1102230246251565e-15,-100.09965064320853,100.09965064320853,1.1102230246251565e-15,-0.36304640769958496,5.607288360595703,0.0,-0.000228144003943141,30.24306267216092,2.0636272778113685
218,ppo_gmm,ppo,gaussian,1,-98.44506789191846,9.837801148200233,98.44506789191846,6.480262279510498,3.436985969543457,6.942047119140625,2.9542829990386963,1.1102230246251565e-15,-98.47709958677032,98.47709958677032,8.881784197001252e-16,-0.5065830945968628,5.444226264953613,0.0,-0.00019739796352084902,30.737970692770823,2.0618716662838343
219,ppo_gmm,ppo,gaussian,1,-96.82137494067939,6.477031339975779,96.82137494067939,7.306614875793457,4.051299095153809,6.942523956298828,2.9537956714630127,1.3322676295501878e-15,-98.60910020860152,98.60910020860152,8.881784197001252e-16,-0.12551939487457275,5.3791608810424805,0.0,-0.0008179898168669925,30.843280565171014,2.059009224885986
220,ppo_gmm,ppo,gaussian,1,-98.59239350804877,8.60912898417794,98.59239350804877,6.083573341369629,3.5996406078338623,6.943034648895264,2.953317165374756,1.3322676295501878e-15,-98.60982300592104,98.60982300592104,8.881784197001252e-16,-0.6820530891418457,5.651665210723877,0.0,-0.000845244240259663,30.362966458002727,2.058426488723074
221,ppo_gmm,ppo,gaussian,1,-95.63244814402542,7.13816542540462,95.63244814402542,6.457488536834717,3.4134016036987305,6.943535327911377,2.9528439044952393,8.881784197001252e-16,-98.82008151066844,98.82008151066844,8.881784197001252e-16,-0.3552669882774353,5.549985885620117,0.0,-0.0008615617823254849,29.89424312682379,2.0578723429214385
222,ppo_gmm,ppo,gaussian,1,-96.41000754091681,7.7612597486665535,96.41000754091681,7.41286563873291,4.751371383666992,6.9439697265625,2.952357530593872,1.1102230246251565e-15,-96.48797016238927,96.48797016238927,1.1102230246251565e-15,-0.4356394410133362,5.646707534790039,0.0,-0.0017048192606861925,30.479743528933753,2.05615766062623
223,ppo_gmm,ppo,gaussian,1,-96.94045474451167,6.896968662418877,96.94045474451167,6.383179664611816,3.6783952713012695,6.944402694702148,2.951860189437866,1.1102230246251565e-15,-98.939808122963,98.939808122963,8.881784197001252e-16,-0.20116138458251953,5.5688276290893555,0.0,-0.000517695618327707,30.097003562109812,2.052362793258258
224,ppo_gmm,ppo,gaussian,1,-97.17230578696397,7.982394893385962,97.17230578696397,7.25256872177124,4.8547234535217285,6.9447832107543945,2.951347827911377,8.881784197001252e-16,-99.87682037756247,99.87682037756247,8.881784197001252e-16,-0.5042799115180969,5.603978157043457,0.0,-0.002439477126158419,31.010748712789443,2.053256778489976
225,ppo_gmm,ppo,gaussian,1,-95.90661390314204,6.080902059910046,95.90661390314204,6.892194747924805,3.8179690837860107,6.945230484008789,2.9508204460144043,1.3322676295501878e-15,-98.12937350816765,98.12937350816765,1.1102230246251565e-15,-0.1255108118057251,5.521492958068848,0.0,-0.0004879645310297963,29.933141816230048,2.053427110825266
226,ppo_gmm,ppo,gaussian,1,-97.76753543396953,7.614364083631731,97.76753543396953,7.255838394165039,4.36341667175293,6.9456706047058105,2.9502978324890137,1.1102230246251565e-15,-96.630498573884,96.630498573884,8.881784197001252e-16,-0.5718331933021545,5.611326217651367,0.0,-0.0006517844185942696,30.318452494485037,2.0522638119402385
227,ppo_gmm,ppo,gaussian,1,-98.70400834993798,8.50382413103361,98.70400834993798,6.2300848960876465,4.83363151550293,6.946158409118652,2.949779987335205,1.1102230246251565e-15,-98.64834925121212,98.64834925121212,8.881784197001252e-16,-0.39131855964660645,5.641395568847656,0.0,-0.0009942924953065813,31.002428066162835,2.0507701528923854
228,ppo_gmm,ppo,gaussian,1,-97.74498514835436,7.572233318685828,97.74498514835436,5.70433235168457,3.5232486724853516,6.946640968322754,2.949291467666626,8.881784197001252e-16,-95.98347234300576,95.98347234300576,1.1102230246251565e-15,-0.4146448075771332,5.597556114196777,0.0,0.00015254274365447817,30.60884458110446,2.048548160564332
229,ppo_gmm,ppo,gaussian,1,-96.60624998997923,7.305665489442849,96.60624998997923,6.884176254272461,3.4834649562835693,6.947099208831787,2.9488232135772705,8.881784197001252e-16,-99.58175451544994,99.58175451544994,1.1102230246251565e-15,-0.4685751795768738,5.631943225860596,0.0,-0.0006592397805347684,29.849295837538584,2.044293436975706
230,ppo_gmm,ppo,gaussian,1,-99.81392199546349,9.811999804273478,99.81392199546349,6.539569854736328,4.3184919357299805,6.947601795196533,2.9483401775360107,1.3322676295501878e-15,-98.74616982736636,98.74616982736636,8.881784197001252e-16,-0.4608493745326996,6.053494930267334,0.0,-0.0007767866648334477,31.35355942589896,2.0416400262287686
231,ppo_gmm,ppo,gaussian,1,-99.98841435335434,8.042315913601263,99.98841435335434,6.667993545532227,4.333844184875488,6.9480881690979,2.94785737991333,1.1102230246251565e-15,-97.49656284094769,97.49656284094769,8.881784197001252e-16,-0.5321795344352722,5.654307842254639,0.0,-0.0003027866533513935,30.852356490634737,2.0399920479172753
232,ppo_gmm,ppo,gaussian,1,-97.35598936191826,8.235112107807241,97.35598936191826,6.141936302185059,3.8190884590148926,6.948592662811279,2.947369337081909,1.1102230246251565e-15,-99.97360091043711,99.97360091043711,8.881784197001252e-16,-0.3441384434700012,5.63427734375,0.0,-0.000717169264264937,30.683940299919673,2.0373083104689917
233,ppo_gmm,ppo,gaussian,1,-97.95182350186596,7.291565930306858,97.95182350186596,6.435874938964844,5.210390090942383,6.949085235595703,2.94687557220459,1.3322676295501878e-15,-96.51273922860005,96.51273922860005,1.1102230246251565e-15,-0.479265034198761,5.688802719116211,0.0,-0.0002825296057077746,31.396106756868818,2.0330249702646617
234,ppo_gmm,ppo,gaussian,1,-97.85629817569338,7.527381380583903,97.85629817569338,7.588335990905762,5.487393379211426,6.949488639831543,2.9463653564453125,8.881784197001252e-16,-98.84779743484995,98.84779743484995,1.1102230246251565e-15,-0.47765669226646423,5.734883785247803,0.0,0.0006382858153388259,30.683983553023566,2.026753551193646
235,ppo_gmm,ppo,gaussian,1,-97.00809692213386,6.559137576778912,97.00809692213386,7.739682197570801,4.230286121368408,6.949894428253174,2.945847511291504,1.1102230246251565e-15,-97.45604131094217,97.45604131094217,1.1102230246251565e-15,-0.2601153552532196,5.630486488342285,0.0,0.00025741382878983305,30.699380417664845,2.021187301902544
236,ppo_gmm,ppo,gaussian,1,-95.4285563941043,7.686039334595952,95.4285563941043,6.532342433929443,3.912696361541748,6.950311183929443,2.9453113079071045,1.1102230246251565e-15,-99.79722286073468,99.79722286073468,1.1102230246251565e-15,-0.3565366268157959,5.505605697631836,0.0,-0.0005335887073583546,30.29838950861068,2.0197340654475346
237,ppo_gmm,ppo,gaussian,1,-98.38471666857845,7.099298777503208,98.38471666857845,6.6047258377075195,4.399618148803711,6.9507012367248535,2.9447991847991943,8.881784197001252e-16,-98.07612543996682,98.07612543996682,8.881784197001252e-16,-0.8015742301940918,5.883440971374512,0.0,-0.0007547366784863351,30.474793769064405,2.0194517423709235
238,ppo_gmm,ppo,gaussian,1,-98.49996274977272,7.639300023101595,98.49996274977272,6.314693450927734,4.88606595993042,6.951110363006592,2.9443228244781494,8.881784197001252e-16,-97.93579015168395,97.93579015168395,1.1102230246251565e-15,-0.4748995304107666,5.653243064880371,0.0,-0.0012836389360018075,31.453653162433987,2.018515033381326
239,ppo_gmm,ppo,gaussian,1,-98.62700116101396,8.396376222871226,98.62700116101396,7.375446319580078,3.278531074523926,6.951508522033691,2.9438376426696777,1.1102230246251565e-15,-99.44154492060002,99.44154492060002,8.881784197001252e-16,-0.4130433201789856,5.584078311920166,0.0,-0.00012109124024088184,30.391089078925905,2.017872725214277
240,ppo_gmm,ppo,gaussian,1,-98.2720802396666,7.635665544330291,98.2720802396666,6.711629390716553,3.4796042442321777,6.951954364776611,2.9433655738830566,8.881784197001252e-16,-100.47730034375523,100.47730034375523,8.881784197001252e-16,-0.24073562026023865,5.376463890075684,0.0,-0.0012556360840486984,30.87624887909208,2.0165085749966756
241,ppo_gmm,ppo,gaussian,1,-97.76706731632925,8.500426406121814,97.76706731632925,7.245555400848389,3.735525369644165,6.952391147613525,2.942894458770752,8.881784197001252e-16,-98.34417939441599,98.34417939441599,8.881784197001252e-16,-0.5190210342407227,5.554520606994629,0.0,-0.0003556575864509103,30.136552986644563,2.0144872793129514
242,ppo_gmm,ppo,gaussian,1,-97.01855051322224,6.245720413137718,97.01855051322224,7.767003059387207,3.397641658782959,6.952836513519287,2.94242525100708,1.3322676295501878e-15,-97.65388574073518,97.65388574073518,8.881784197001252e-16,-0.08250203728675842,5.55894660949707,0.0,-0.0007025834749497118,29.6795781708899,2.012353541595595
243,ppo_gmm,ppo,gaussian,1,-97.28851058709947,7.96964847173738,97.28851058709947,6.765004634857178,2.9880714416503906,6.9532575607299805,2.9419639110565186,8.881784197001252e-16,-97.82327069866062,97.82327069866062,8.881784197001252e-16,-0.47042199969291687,5.714057445526123,0.0,-0.00031722651606070853,29.951832884833927,2.0122109161955968
244,ppo_gmm,ppo,gaussian,1,-98.45515357105863,7.64127941968769,98.45515357105863,7.023805618286133,4.944232940673828,6.953690052032471,2.9414620399475098,8.881784197001252e-16,-99.91794985325865,99.91794985325865,1.1102230246251565e-15,-0.2289339303970337,6.0262064933776855,0.0,-6.773935109820395e-05,31.05668776801654,2.0110164398238775
245,ppo_gmm,ppo,gaussian,1,-95.21460021604483,7.648786571996225,95.21460021604483,6.489828586578369,3.8365936279296875,6.954152584075928,2.9409682750701904,8.881784197001252e-16,-98.32167381049774,98.32167381049774,1.1102230246251565e-15,-0.5217341184616089,5.682772159576416,0.0,-0.00012024085403286986,29.921897005467187,2.010070336716516
246,ppo_gmm,ppo,gaussian,1,-96.1506069339003,7.664142369860487,96.1506069339003,6.504771709442139,4.261518478393555,6.954587936401367,2.9404590129852295,8.881784197001252e-16,-98.48157320097144,98.48157320097144,8.881784197001252e-16,-0.16238579154014587,5.5393476486206055,0.0,-0.0012171093188780581,30.375736361458188,2.0109469358410155
